cz,has_dad_black_pooled_mean,has_mom_black_pooled_mean,two_par_black_pooled_mean,kfr_top01_black_pooled_mean,kfr_top20_black_pooled_mean,kir_top01_black_pooled_mean,kir_top20_black_pooled_mean,lpov_nbh_black_pooled_mean,staycz_black_pooled_mean,stayhome_black_pooled_mean,teenbrth_black_female_mean,work_24_black_pooled_mean,has_dad_white_pooled_mean,has_mom_white_pooled_mean,two_par_white_pooled_mean,kfr_top01_white_pooled_mean,kfr_top20_white_pooled_mean,kir_top01_white_pooled_mean,kir_top20_white_pooled_mean,lpov_nbh_white_pooled_mean,staycz_white_pooled_mean,stayhome_white_pooled_mean,teenbrth_white_female_mean,work_24_white_pooled_mean,has_dad_asian_pooled_mean,has_mom_asian_pooled_mean,two_par_asian_pooled_mean,kfr_top01_asian_pooled_mean,kfr_top20_asian_pooled_mean,kir_top01_asian_pooled_mean,kir_top20_asian_pooled_mean,lpov_nbh_asian_pooled_mean,staycz_asian_pooled_mean,stayhome_asian_pooled_mean,teenbrth_asian_female_mean,work_24_asian_pooled_mean,has_dad_hisp_pooled_mean,has_mom_hisp_pooled_mean,two_par_hisp_pooled_mean,kfr_top01_hisp_pooled_mean,kfr_top20_hisp_pooled_mean,kir_top01_hisp_pooled_mean,kir_top20_hisp_pooled_mean,lpov_nbh_hisp_pooled_mean,staycz_hisp_pooled_mean,stayhome_hisp_pooled_mean,teenbrth_hisp_female_mean,work_24_hisp_pooled_mean,has_dad_other_pooled_mean,has_mom_other_pooled_mean,two_par_other_pooled_mean,kfr_top01_other_pooled_mean,kfr_top20_other_pooled_mean,kir_top01_other_pooled_mean,kir_top20_other_pooled_mean,lpov_nbh_other_pooled_mean,staycz_other_pooled_mean,stayhome_other_pooled_mean,teenbrth_other_female_mean,work_24_other_pooled_mean,has_dad_natam_pooled_mean,has_mom_natam_pooled_mean,two_par_natam_pooled_mean,kfr_top01_natam_pooled_mean,kfr_top20_natam_pooled_mean,kir_top01_natam_pooled_mean,kir_top20_natam_pooled_mean,lpov_nbh_natam_pooled_mean,staycz_natam_pooled_mean,stayhome_natam_pooled_mean,teenbrth_natam_female_mean,work_24_natam_pooled_mean
12302,0.6074682474136353,0.9945107102394104,0.6094878911972046,-0.001230259775184095,0.09865441918373108,-0.001230259775184095,0.06853394210338593,0.6357730627059937,0.5211460590362549,0.12642095983028412,NA,NA,0.8713198900222778,0.9575672745704651,0.828911542892456,0.007658218964934349,0.18133491277694702,0.009105696342885494,0.16146081686019897,0.47325554490089417,0.5059229731559753,0.09904546290636063,0.12536029517650604,0.8694989085197449,0.9704974889755249,0.9101681709289551,0.8837729096412659,-0.0034234318882226944,0.27604150772094727,-0.0034234318882226944,0.18823660910129547,0.45184415578842163,0.2497287094593048,0.15432679653167725,0.0709804892539978,0.7476203441619873,0.8458433747291565,0.9337691068649292,0.7801509499549866,0.011027893051505089,0.16770289838314056,0.011027893051505089,0.15084895491600037,0.45454585552215576,0.4929733872413635,0.06359634548425674,0.2596290409564972,0.8668838143348694,0.7510234117507935,0.9484350085258484,0.698884129524231,4.8585349577479064e-4,0.15785177052021027,4.8585349577479064e-4,0.15785177052021027,0.47041136026382446,0.459255576133728,0.08657636493444443,0.15224646031856537,0.860011637210846,0.8006123900413513,0.9343135952949524,0.7350412607192993,4.8499522381462157e-4,0.08805207163095474,4.8499522381462157e-4,0.05167374014854431,0.3925551176071167,0.6790907382965088,0.16981129348278046,0.256874144077301,0.7957074642181396
12401,0.7411240935325623,0.9185071587562561,0.6637844443321228,-0.0012130214599892497,0.12444621324539185,-0.0012130214599892497,0.16990076005458832,0.4237658977508545,0.4691324830055237,0.13123898208141327,0.2636962831020355,0.8449035286903381,0.8794384002685547,0.9510191679000854,0.8304604291915894,0.004574686288833618,0.18782451748847961,0.00451326509937644,0.16753500699996948,0.39677906036376953,0.4956303536891937,0.08044534176588058,0.13795457780361176,0.8611087799072266,0.9388434886932373,0.9768980741500854,0.9251678586006165,0.0477287657558918,0.15489837527275085,0.0477287657558918,0.2120412290096283,0.3133438229560852,0.3745441436767578,0.031827736645936966,0.11837892234325409,0.9768175482749939,0.8496801853179932,0.9211610555648804,0.7712438106536865,-2.3311613767873496e-4,0.24358873069286346,-2.3311613767873496e-4,0.12897078692913055,0.4181414842605591,0.4768711030483246,0.08256269246339798,0.1645239293575287,0.8531102538108826,0.8082520961761475,0.924135684967041,0.7309511303901672,-4.413649730850011e-4,0.1524413526058197,-4.413649730850011e-4,0.14654165506362915,0.3422762155532837,0.38414466381073,0.11221802979707718,0.17518089711666107,0.913790225982666,0.7704904675483704,0.9895585179328918,0.7553406357765198,-0.002204412827268243,0.24229493737220764,-0.002204412827268243,0.1957833170890808,0.37016183137893677,0.36776766180992126,0.07087607681751251,0.17752768099308014,0.7139652371406555
12402,0.751867949962616,0.9395158290863037,0.6883541941642761,-0.0017837458290159702,0.028325727209448814,-0.0017837458290159702,0.14443059265613556,0.19564680755138397,0.5646408796310425,0.19336509704589844,0.30205586552619934,0.8829479813575745,0.8667113780975342,0.9467872977256775,0.8134778738021851,0.004910809453576803,0.1659405380487442,0.004968150053173304,0.15592506527900696,0.3498561680316925,0.4567016363143921,0.08647271990776062,0.14764079451560974,0.8562670350074768,0.8258475065231323,0.941821813583374,0.7670170068740845,-0.0015500893350690603,0.12507373094558716,-0.0015500893350690603,0.08079329878091812,0.3301811218261719,0.5054140090942383,0.16171807050704956,0.24964070320129395,0.8838009238243103,0.8149492144584656,0.9510225653648376,0.7659827470779419,6.109806126914918e-4,0.09273023158311844,6.109806126914918e-4,0.152594193816185,0.2979578971862793,0.3520711362361908,0.05103878676891327,0.19090601801872253,0.9285376667976379,0.8401402831077576,0.9755481481552124,0.8129527568817139,-0.0013034283183515072,0.06427470594644547,0.0064485096372663975,0.10148400813341141,0.35099250078201294,0.4764299988746643,0.1549837589263916,0.21773427724838257,0.8083294034004211,0.8574556708335876,0.9780676960945129,0.837296724319458,8.862684480845928e-4,0.04776398837566376,8.862684480845928e-4,0.1497247815132141,0.38101813197135925,0.42810577154159546,0.04456108435988426,0.20056858658790588,0.8648139834403992
12501,0.5076614618301392,0.890226423740387,0.3979138731956482,0.0012753959745168686,0.04770493879914284,0.001311225933022797,0.08818075805902481,0.2432001680135727,0.6966462731361389,0.15877659618854523,0.4227215349674225,0.8089995384216309,0.8723194599151611,0.9309363961219788,0.8032562136650085,0.006828555837273598,0.199208065867424,0.006944366730749607,0.18225207924842834,0.5272181630134583,0.6463152170181274,0.08883294463157654,0.17183588445186615,0.8752925992012024,0.9008371829986572,0.9216935634613037,0.8227529525756836,0.06603977829217911,0.3991882801055908,0.07297855615615845,0.39048081636428833,0.5862340331077576,0.4065028131008148,0.1318339705467224,0.07585545629262924,0.8017030358314514,0.8134417533874512,0.8990830779075623,0.7125157713890076,0.004841881804168224,0.15542715787887573,0.006566845811903477,0.14823982119560242,0.42662450671195984,0.584469199180603,0.11299637705087662,0.2178633064031601,0.8690776228904724,0.7362756133079529,0.9136367440223694,0.6498250961303711,0.004350590519607067,0.12669646739959717,0.00497016916051507,0.1360589861869812,0.4235881567001343,0.6295488476753235,0.13305336236953735,0.2286917120218277,0.8618249893188477,0.7997639775276184,0.8940922617912292,0.6948378086090088,0.0047993967309594154,0.09321840107440948,0.012452458031475544,0.06345649063587189,0.3356669545173645,0.6677803993225098,0.1195727288722992,0.28560248017311096,0.8420780301094055
12502,0.6649651527404785,0.8997418880462646,0.5651029348373413,6.969053065404296e-4,0.02756281942129135,0.006900379434227943,0.06416331976652145,0.09578648954629898,0.7538972496986389,0.20800398290157318,0.2969002425670624,0.8569196462631226,0.863054633140564,0.9272422194480896,0.7902982234954834,0.0036768419668078423,0.13959218561649323,0.0030061197467148304,0.13709647953510284,0.30037257075309753,0.6129899024963379,0.10368549823760986,0.23253263533115387,0.8602645993232727,0.8661965131759644,0.9404478073120117,0.8069711923599243,0.014840338379144669,0.29682937264442444,0.0036671527195721865,0.25213664770126343,0.3848850727081299,0.6025583148002625,0.22801099717617035,0.10870964825153351,0.801075279712677,0.7976717352867126,0.8496169447898865,0.648861825466156,3.2481030211783946e-4,0.09655706584453583,3.2481030211783946e-4,0.11265724152326584,0.27474936842918396,0.4796619117259979,0.07071040570735931,0.32391735911369324,0.8063373565673828,0.717774510383606,0.9461491703987122,0.664555013179779,0.007258489262312651,0.050520412623882294,0.006184375379234552,0.09348496794700623,0.2476503849029541,0.56101226806640625,0.09780061990022659,0.2053178995847702,0.8340126872062683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12600,0.5107448101043701,0.9145200848579407,0.4246707856655121,-6.676052726106718e-5,0.051215190440416336,-6.676052726106718e-5,0.10468686372041702,0.3110818564891815,0.5278660655021667,0.14021910727024078,0.37659743428230286,0.8348533511161804,0.8535144925117493,0.9290454983711243,0.7825846076011658,0.005434668157249689,0.1574108898639679,0.005250906106084585,0.13221876323223114,0.41899168491363525,0.5824553966522217,0.10382872819900513,0.22314158082008362,0.8587011098861694,0.774850070476532,0.9805983901023865,0.7538380026817322,0.05238283425569534,0.3881858289241791,0.07722755521535873,0.3881858289241791,0.5873122811317444,0.4160037636756897,0.09550866484642029,0.25351184606552124,0.8385180830955505,0.7154514193534851,0.9396592378616333,0.6545802354812622,0.0012909348588436842,0.09793190658092499,0.012683340348303318,0.08653949946165085,0.36610546708106995,0.6094589829444885,0.18900884687900543,0.27290087938308716,0.90186607837677,0.7017471790313721,0.8596387505531311,0.5634494423866272,9.460800210945308e-4,0.1376688927412033,0.008088937029242516,0.16930155456066132,0.2971162796020508,0.5597847104072571,0.1628211885690689,0.2732960879802704,0.8170134425163269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12701,0.477770060300827,0.8876448273658752,0.3654191195964813,4.668535548262298e-4,0.04949985072016716,0.001640399917960167,0.08983777463436127,0.21878917515277863,0.8171437978744507,0.16590425372123718,0.44532305002212524,0.8097020983695984,0.8785008192062378,0.9367009401321411,0.8152023553848267,0.011457238346338272,0.25068405270576477,0.011080673895776272,0.22199629247188568,0.5804386138916016,0.738660454750061,0.10907287150621414,0.15088346600532532,0.8902642726898193,0.9198686480522156,0.9321666955947876,0.8519872426986694,0.05229712277650833,0.39368921518325806,0.054626189172267914,0.4075804054737091,0.6360655426979065,0.4907810389995575,0.17426644265651703,0.060163430869579315,0.7901172637939453,0.7977271676063538,0.899594247341156,0.6973420977592468,0.008216358721256256,0.17476914823055267,0.007441929541528225,0.16280068457126617,0.5160190463066101,0.6630454659461975,0.13827647268772125,0.218245729804039,0.8561322093009949,0.7347307205200195,0.913512647151947,0.648240327835083,0.00914016179740429,0.1510341763496399,0.012140338309109211,0.16438789665699005,0.45001477003097534,0.7011458873748779,0.12897607684135437,0.2514098286628723,0.8632099628448486,0.8065533638000488,0.8974852561950684,0.7028682827949524,0.01256400253623724,0.11117591708898544,4.532753664534539e-4,0.10021858662366867,0.4409961402416229,0.6879252195358276,0.11419474333524704,0.302998811006546,0.8816217184066772
12702,0.5640343427658081,0.9265239834785461,0.49009624123573303,-2.2981125221122056e-4,0.058814145624637604,-2.2981125221122056e-4,0.09459396451711655,0.16104957461357117,0.5852500200271606,0.13365456461906433,0.2558308243751526,0.7050747871398926,0.8834808468818665,0.9417536854743958,0.8252308964729309,0.003673171391710639,0.14147669076919556,0.004075064789503813,0.12660662829875946,0.1621389389038086,0.6169883608818054,0.12298048287630081,0.21126912534236908,0.8211401104927063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69559246301651,0.845445990562439,0.5385682582855225,0.001443263958208263,0.18342462182044983,0.017572294920682907,0.1619192361831665,0.18942320346832275,0.6160460114479065,0.19010324776172638,NA,0.926043689250946,0.8038487434387207,0.8891376852989197,0.6914322376251221,0.0016658615786582232,0.02379790134727955,0.0016658615786582232,0.07642947882413864,0.05291610211133957,0.7692267894744873,0.10251157730817795,0.16187207400798798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12800,0.7126876711845398,0.8616018891334534,0.5761120915412903,-0.004029722418636084,0.1422940343618393,-0.004029722418636084,0.1287805140018463,0.48613426089286804,0.5469439625740051,0.1364021897315979,0.36051657795906067,0.7597985863685608,0.8999935984611511,0.9424877166748047,0.8424788117408752,0.004688551649451256,0.21990031003952026,0.004676775075495243,0.18411031365394592,0.612427294254303,0.6208654642105103,0.103317029774189,0.1878259927034378,0.8854093551635742,0.9771503806114197,0.959392249584198,0.9310169219970703,0.017256569117307663,0.18211719393730164,-0.0020671014208346605,0.18211719393730164,0.6771919131278992,0.4676695466041565,0.10785180330276489,0.03360781818628311,0.770544707775116,0.7927404046058655,0.8789898157119751,0.6721282005310059,0.0021627945825457573,0.15840068459510803,0.0021627945825457573,0.11091466248035431,0.5130180716514587,0.5166916847229004,0.11378107219934464,0.181206613779068,0.8658531904220581,0.8861812353134155,0.950442373752594,0.8396140933036804,-0.0013488796539604664,0.10466273874044418,-0.0013488796539604664,0.08416493982076645,0.4994128942489624,0.4704783856868744,0.12263961881399155,0.13300813734531403,0.9511711597442627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12901,0.4725257158279419,0.9208551645278931,0.3933783769607544,7.392811239697039e-4,0.05275333672761917,0.0022138028871268034,0.07788878679275513,0.24686633050441742,0.7813263535499573,0.1985045224428177,0.35951489210128784,0.8322935700416565,0.8526999950408936,0.9468662142753601,0.7995734810829163,0.010249595157802105,0.19219861924648285,0.009094751439988613,0.1628982275724411,0.37815648317337036,0.6900015473365784,0.12141192704439163,0.1651393622159958,0.8655636310577393,0.9236204028129578,0.9329416155815125,0.8571057915687561,0.07721630483865738,0.42911869287490845,0.06753013283014297,0.4128459095954895,0.5750582814216614,0.41362568736076355,0.13956335186958313,0.033122822642326355,0.8162035346031189,0.7737035155296326,0.8779423236846924,0.6521247625350952,0.003206991357728839,0.14704737067222595,0.005427020601928234,0.15420080721378326,0.3542475402355194,0.6686280369758606,0.14546388387680054,0.2830953896045685,0.8567506074905396,0.6950066089630127,0.9330662488937378,0.6276718378067017,0.007889020256698132,0.113791823387146,0.006454985588788986,0.1517937332391739,0.3471953570842743,0.6594062447547913,0.16088326275348663,0.2195318192243576,0.8666468858718872,0.7320391535758972,0.9560436010360718,0.691390872001648,-0.0015702993841841817,0.12493199110031128,0.010662117041647434,0.12493199110031128,0.3379471004009247,0.6577526926994324,0.23990868031978607,0.2774753272533417,0.7487526535987854
12902,0.7379050850868225,0.8819630742073059,0.6242378950119019,0.02693803980946541,0.05585755035281181,0.02693803980946541,0.05332590639591217,0.13142788410186768,0.5842998623847961,0.1968388855457306,0.20674215257167816,0.8975295424461365,0.8607341647148132,0.9343069195747375,0.7951855659484863,0.0011252951808273792,0.13828925788402557,0.0019181231036782265,0.11505330353975296,0.15519112348556519,0.686346709728241,0.147562637925148,0.23498259484767914,0.832546591758728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7066375017166138,0.991382360458374,0.7011250257492065,-2.921665436588228e-4,0.12389104068279266,-2.921665436588228e-4,0.07493998855352402,0.2691289782524109,0.6369009613990784,0.23997661471366882,0.2994716465473175,0.8917028307914734,0.7776548266410828,0.8774521946907043,0.6577626466751099,0.00413256511092186,0.21657449007034302,0.00413256511092186,0.3870290517807007,0.2900231182575226,0.627650797367096,0.10360013693571091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12903,0.5878782272338867,0.9265944957733154,0.5147093534469604,-1.6496928583364934e-4,0.051758211106061935,-1.6496928583364934e-4,0.06687917560338974,0.2063518464565277,0.6232790350914001,0.1605101078748703,0.3225891590118408,0.8504130244255066,0.8769804835319519,0.9455488920211792,0.8225482702255249,0.0032921326346695423,0.14998148381710052,0.0047657242976129055,0.1196565330028534,0.2311425656080246,0.6372603178024292,0.11372575163841248,0.2061619907617569,0.8379586338996887,0.9169158935546875,0.8770058751106262,0.7872339487075806,0.003859521821141243,0.18705947697162628,0.003859521821141243,0.24812817573547363,0.3284164071083069,0.5685890913009644,0.06443984806537628,0.10801830887794495,0.7739613056182861,0.8541156053543091,0.8682762980461121,0.7223109602928162,-6.014718674123287e-4,0.05882322043180466,-6.014718674123287e-4,0.0839373767375946,0.22675296664237976,0.5308806300163269,0.13771294057369232,0.30655568838119507,0.8404644727706909,0.6747855544090271,0.9064972400665283,0.5811414122581482,-0.001834228402003646,0.07938182353973389,-0.001834228402003646,0.07765171676874161,0.15254604816436768,0.5908946990966797,0.15489982068538666,0.23106539249420166,0.8152717351913452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13000,0.7327902317047119,0.9287304878234863,0.661406397819519,7.710564532317221e-4,0.06043941527605057,0.0036087410990148783,0.10686393827199936,0.29676276445388794,0.48094117641448975,0.1496594101190567,0.3169252276420593,0.8839991092681885,0.8879555463790894,0.9428625106811523,0.830828845500946,0.004201377741992474,0.161946639418602,0.003702376037836075,0.1443706899881363,0.3410467803478241,0.6371468305587769,0.11088342219591141,0.20937304198741913,0.852556049823761,0.9420498609542847,0.974100649356842,0.9162805676460266,0.0235067680478096,0.24563631415367126,0.02502421848475933,0.24411886930465698,0.4962763488292694,0.3701929748058319,0.15580300986766815,0.17281970381736755,0.8348983526229858,0.8612057566642761,0.9312373995780945,0.7918851971626282,-2.4338463845197111e-4,0.10824914276599884,0.002464807592332363,0.13126876950263977,0.3584785759449005,0.46100395917892456,0.158540278673172,0.21562576293945312,0.8676022291183472,0.8783054351806641,0.9553948640823364,0.83393794298172,0.0037200991064310074,0.12158229202032089,0.0017877321224659681,0.14927956461906433,0.3841578960418701,0.4785901606082916,0.1302938014268875,0.20751680433750153,0.9012279510498047,0.756376326084137,0.9852381944656372,0.7428097724914551,0.0015597149031236768,0.03978116065263748,0.0015597149031236768,0.06640838086605072,0.1912596970796585,0.58658599853515625,0.05376049876213074,0.15808098018169403,0.6487828493118286
13101,0.44570955634117126,0.890098512172699,0.33580735325813293,8.12178710475564e-4,0.050480909645557404,0.0013120085932314396,0.08575613796710968,0.227753683924675,0.8532853722572327,0.1982237696647644,0.43117839097976685,0.8266341686248779,0.854418158531189,0.9378917217254639,0.7923076748847961,0.008644037880003452,0.22031719982624054,0.007647327613085508,0.18845759332180023,0.5349472165107727,0.7772830128669739,0.12208320200443268,0.1690036505460739,0.8806432485580444,0.8919520974159241,0.9247835278511047,0.8168208599090576,0.031498804688453674,0.291028767824173,0.03532703220844269,0.2885320782661438,0.5631241202354431,0.5720296502113342,0.2003040462732315,0.08773594349622726,0.7466061115264893,0.7590575218200684,0.8766552805900574,0.6355880498886108,0.0027913101948797703,0.12785078585147858,0.004494525026530027,0.12306048721075058,0.44313108921051025,0.7265913486480713,0.16790278255939484,0.2630213797092438,0.8372890949249268,0.7188518047332764,0.9158153533935547,0.6347079873085022,0.0061125438660383224,0.14387017488479614,0.0072994232177734375,0.16534189879894257,0.43392521142959595,0.720544159412384,0.16977031528949738,0.2517441511154175,0.8563121557235718,0.79819488525390625,0.8824983239173889,0.6811755299568176,0.004332941956818104,0.06990651041269302,-4.0639456710778177e-4,0.06516717374324799,0.38033872842788696,0.7759976387023926,0.08691556006669998,0.25934529304504395,0.7648269534111023
13102,0.6552709341049194,0.9777389168739319,0.6352927088737488,-0.002467747777700424,0.12636107206344604,-0.002467747777700424,0.16955044865608215,0.33654868602752686,0.5220219492912292,0.11291634291410446,0.17737406492233276,0.9393535256385803,0.8555283546447754,0.9244205951690674,0.7799633741378784,0.0052299825474619865,0.19713735580444336,0.0035980765242129564,0.17560416460037231,0.2790473997592926,0.5965040922164917,0.10377590358257294,0.2062428593635559,0.8825755715370178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.767486035823822,0.9277891516685486,0.6917255520820618,9.765047580003738e-4,0.161019429564476,0.004343507811427116,0.09031236171722412,0.19448769092559814,0.5365137457847595,0.24419420957565308,0.15863817930221558,0.8200687170028687,0.7621794939041138,0.9829222559928894,0.7488671541213989,3.5936280619353056e-4,0.04623774439096451,3.5936280619353056e-4,0.04623774439096451,0.18436960875988007,0.5309855937957764,0.20506520569324493,0.23058725893497467,0.9421624541282654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13103,0.5463950634002686,0.937179684638977,0.48372262716293335,-3.8401587517000735e-4,0.04224837198853493,0.0037591103464365005,0.0516645684838295,0.13500073552131653,0.6799732446670532,0.19122913479804993,0.30332624912261963,0.8563589453697205,0.8836897611618042,0.9491471648216248,0.8328580856323242,0.0022517016623169184,0.20162664353847504,0.002939179539680481,0.16233856976032257,0.28045856952667236,0.6831883788108826,0.10475849360227585,0.17646662890911102,0.8614299297332764,0.9923039674758911,0.9993627071380615,1.0047868490219116,-0.0018140015890821815,0.1447172313928604,-0.0018140015890821815,0.09369681030511856,0.16366618871688843,0.6943435072898865,NA,NA,NA,0.8150840997695923,0.9371557831764221,0.7528673410415649,4.855231090914458e-4,0.12051959335803986,4.855231090914458e-4,0.05267298221588135,0.19474637508392334,0.550097644329071,0.06923878937959671,0.4669605791568756,0.8346957564353943,0.7119235992431641,0.8199136257171631,0.5303567051887512,-0.0017612139927223325,0.08482422679662704,-0.0017612139927223325,0.07815755903720856,0.16760531067848206,0.6404268741607666,0.06669066846370697,0.24400025606155396,0.8737241625785828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13200,0.5530754327774048,0.9216994047164917,0.4740656614303589,4.395335781737231e-5,0.04910153150558472,5.926502053625882e-4,0.09464337676763535,0.1836077868938446,0.6617169976234436,0.12740717828273773,0.3795139789581299,0.8656492829322815,0.8857361674308777,0.9425885081291199,0.8282979130744934,0.005208071321249008,0.1948605626821518,0.0051877726800739765,0.1660258173942566,0.31210604310035706,0.6953622102737427,0.09110014885663986,0.20772716403007507,0.8624082803726196,0.8987064957618713,0.9349531531333923,0.8326432704925537,0.0848035216331482,0.36433541774749756,0.06796141713857651,0.2738091051578522,0.43504247069358826,0.36255183815956116,0.09101800620555878,0.19091655313968658,0.8710095882415771,0.8327548503875732,0.9353215098381042,0.7696759700775146,0.0011891087051481009,0.13993427157402039,0.0024086209014058113,0.15456841886043549,0.35227838158607483,0.5901280641555786,0.07628686726093292,0.37626275420188904,0.8341161608695984,0.722517728805542,0.9184988141059875,0.6396967768669128,-5.910131148993969e-4,0.137528195977211,-5.910131148993969e-4,0.12183509021997452,0.2536263167858124,0.5975632071495056,0.09795668721199036,0.38340437412261963,0.825281023979187,0.8838155269622803,0.9664063453674316,0.8387556076049805,-0.006372345145791769,0.04174848273396492,-0.006372345145791769,0.19861122965812683,0.0282477717846632,0.64426189661026,NA,NA,NA
13300,0.629562258720398,0.8972969055175781,0.5259262323379517,-3.588532272260636e-4,0.04587019979953766,-3.588532272260636e-4,0.07699722051620483,0.2650131583213806,0.5652304291725159,0.15046574175357819,0.4465706944465637,0.8509384989738464,0.8925705552101135,0.926784873008728,0.8193602561950684,0.006906203459948301,0.2011452466249466,0.005876867566257715,0.1845889687538147,0.5103001594543457,0.5612910389900208,0.07543399184942245,0.17584095895290375,0.891454815864563,0.9131107926368713,0.9130334854125977,0.8239570260047913,0.06984660774469376,0.3223966360092163,0.056147970259189606,0.2986523509025574,0.4656939208507538,0.40839529037475586,0.1549665331840515,0.20776979625225067,0.7994978427886963,0.7967708110809326,0.8930215835571289,0.6894741058349609,0.004165789112448692,0.11003510653972626,0.004927210509777069,0.1114310473203659,0.3497363030910492,0.6137983202934265,0.11059852689504623,0.3275814950466156,0.8544120788574219,0.820412278175354,0.8954324722290039,0.715599536895752,-5.115704261697829e-4,0.1504233330488205,-5.115704261697829e-4,0.12769606709480286,0.39240968227386475,0.5368245244026184,0.09102131426334381,0.21556688845157623,0.8500986695289612,0.8119126558303833,0.9950336217880249,0.817423939704895,5.216313293203712e-4,0.06549261510372162,5.216313293203712e-4,0.08041799068450928,0.4151911437511444,0.6648028492927551,0.20729483664035797,0.5015407204627991,0.7965344190597534
13400,0.5466375946998596,0.875342845916748,0.4219169020652771,2.313557342858985e-5,0.04508255049586296,2.313557342858985e-5,0.07704406976699829,0.21232154965400696,0.6435655355453491,0.13655565679073334,0.4753094017505646,0.8147322535514832,0.912348210811615,0.9379312992095947,0.8502923250198364,0.008400799706578255,0.2407529056072235,0.008094084449112415,0.2054806500673294,0.6307616233825684,0.5757012963294983,0.06931442022323608,0.15441305935382843,0.892991304397583,0.8501842617988586,0.9211787581443787,0.7713460922241211,0.03685019537806511,0.33882248401641846,0.05494428426027298,0.36174166202545166,0.45552971959114075,0.3224656581878662,0.09844084084033966,0.13540220260620117,0.8229553699493408,0.8106725811958313,0.9202098846435547,0.7308914065361023,0.004944860935211182,0.14063864946365356,0.004944860935211182,0.13132518529891968,0.4939100444316864,0.5782192945480347,0.09811487048864365,0.3337627649307251,0.883797287940979,0.7421092987060547,0.879575252532959,0.6217904686927795,0.014453714713454247,0.11925725638866425,0.007538085337728262,0.14323145151138306,0.36520305275917053,0.661851167678833,0.13516993820667267,0.3855743408203125,0.8673214316368103,0.7967414259910583,0.8634551167488098,0.6608418822288513,-0.0052102962508797646,0.0602659173309803,-0.0052102962508797646,0.0771198496222496,0.5567570328712463,0.6814609169960022,0.06787775456905365,NA,0.8800823092460632
13501,0.4596710801124573,0.8746696710586548,0.3343890607357025,8.920629043132067e-4,0.03825025260448456,8.09612509328872e-4,0.09159567952156067,0.17891111969947815,0.7279243469238281,0.1522604525089264,0.4622887969017029,0.7804093956947327,0.8821981549263,0.9293282628059387,0.8115277886390686,0.008929101750254631,0.23680895566940308,0.00841634813696146,0.2194710373878479,0.5462732911109924,0.6288974285125732,0.09224285185337067,0.1430518925189972,0.8848330974578857,0.9095183610916138,0.9417559504508972,0.8514161109924316,0.059067051857709885,0.3640463650226593,0.06187422201037407,0.3670694828033447,0.5503619909286499,0.42094969749450684,0.15241150557994843,0.08048249036073685,0.7887300848960876,0.7598340511322021,0.9030568599700928,0.6628654599189758,0.0019979444332420826,0.11249986290931702,0.002148751402273774,0.1278444528579712,0.3797820508480072,0.7154417037963867,0.13029597699642181,0.3135233521461487,0.85274505615234375,0.7579901218414307,0.8982831835746765,0.6562007069587708,0.00971195474267006,0.13575021922588348,0.011631585657596588,0.14432457089424133,0.3940914571285248,0.6114073395729065,0.1368609368801117,0.26923081278800964,0.8466420769691467,0.7588703036308289,0.8858929872512817,0.6441627144813538,8.524711593054235e-4,0.06058942526578903,0.00699821300804615,0.07112497836351395,0.3469983637332916,0.7236201167106628,0.1362231969833374,0.29277047514915466,0.7161056995391846
13502,0.7116773128509521,0.8262950778007507,0.5363953709602356,2.7723826860892586e-5,0.07390287518501282,2.7723826860892586e-5,0.1382918357849121,0.28301334381103516,0.5156866312026978,0.1362094134092331,0.27094441652297974,0.820896565914154,0.9113985896110535,0.9280546307563782,0.8394871950149536,0.00537731172516942,0.19963373243808746,0.006750987842679024,0.18148674070835114,0.5184115171432495,0.5360474586486816,0.06837112456560135,0.18438731133937836,0.8843449950218201,0.8856800198554993,0.9013340473175049,0.7884750962257385,0.14340832829475403,0.4522770941257477,0.14915545284748077,0.4810127317905426,0.4954219162464142,0.29101812839508057,0.04850184917449951,0.21173028647899628,0.8453467488288879,0.8144984245300293,0.8661202788352966,0.6808517575263977,0.002704643877223134,0.08668620884418488,-1.5770328172948211e-4,0.0908496230840683,0.3564291000366211,0.5786550045013428,0.11175837367773056,0.3580782115459442,0.857426106929779,0.8393670916557312,0.8442532420158386,0.6818874478340149,0.0014026345452293754,0.1403757631778717,0.0014026345452293754,0.10919535160064697,0.3987767696380615,0.5143624544143677,0.10103753209114075,0.32167837023735046,0.8307788372039795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
